"ano";"categoria";"cnae_subclasse";"is_total";"periodo_metodologico";"frequencia"
2007;"DIRETORES DE PRODUCAO E OPERACOES EM EMPRESA DA INDUSTRIA EXTRATIVA, TRANSFORMACAO E DE SERVICOS DE UTILIDADE PUBLICA";"2452";FALSE;"2006-2021";5
2007;"DIRETORES GERAIS";"2452";FALSE;"2006-2021";13
2007;"ELETRICISTAS-ELETRONICOS DE MANUTENCAO";"2452";FALSE;"2006-2021";77
2007;"ELETRICISTAS-ELETRONICOS DE MANUTENCAO VEICULAR (AEREA, TERRESTRE E NAVAL)";"2452";FALSE;"2006-2021";3
2007;"ENCANADORES E INSTALADORES DE TUBULACOES";"2452";FALSE;"2006-2021";7
2007;"ENFERMEIROS DE NIVEL SUPERIOR E AFINS";"2452";FALSE;"2006-2021";2
2007;"ENGENHEIROS CIVIS E AFINS";"2452";FALSE;"2006-2021";26
2007;"ENGENHEIROS ELETROELETRONICOS E AFINS";"2452";FALSE;"2006-2021";1
2007;"ENGENHEIROS INDUSTRIAIS, DE PRODUCAO E SEGURANCA";"2452";FALSE;"2006-2021";60
2007;"ENGENHEIROS MECANICOS";"2452";FALSE;"2006-2021";6
2007;"ENGENHEIROS METALURGISTAS E DE MATERIAIS";"2452";FALSE;"2006-2021";22
2007;"ENGENHEIROS QUIMICOS";"2452";FALSE;"2006-2021";3
2007;"ESCRITURARIOS DE APOIO À PRODUCAO";"2452";FALSE;"2006-2021";73
2007;"ESCRITURARIOS DE CONTABILIDADE";"2452";FALSE;"2006-2021";73
2007;"ESCRITURARIOS EM GERAL, AGENTES, ASSISTENTES E AUXILIARES ADMINISTRATIVOS";"2452";FALSE;"2006-2021";795
2007;"ESPECIALISTAS EM INFORMATICA";"2452";FALSE;"2006-2021";10
2007;"EXTRATIVISTAS FLORESTAIS DE ESPECIES PRODUTORAS DE MADEIRA";"2452";FALSE;"2006-2021";6
2007;"FERRAMENTEIROS E AFINS";"2452";FALSE;"2006-2021";514
2007;"FISCAIS E COBRADORES DOS TRANSPORTES PUBLICOS";"2452";FALSE;"2006-2021";7
2007;"FORNEIROS METALURGICOS (SEGUNDA FUSAO E REAQUECIMENTO)";"2452";FALSE;"2006-2021";252
2007;"GARCONS, BARMEN, COPEIROS E SOMMELIERS";"2452";FALSE;"2006-2021";22
2007;"GERENTES ADMINISTRATIVOS, FINANCEIROS E DE RISCOS";"2452";FALSE;"2006-2021";77
2007;"GERENTES DE MANUTENCAO";"2452";FALSE;"2006-2021";15
2007;"GERENTES DE MARKETING, COMERCIALIZACAO E VENDAS";"2452";FALSE;"2006-2021";48
2007;"GERENTES DE OPERACOES COMERCIAIS E DE REPARACAO";"2452";FALSE;"2006-2021";33
2007;"GERENTES DE OPERACOES DE SERVICOS EM EMPRESA DE TRANSPORTE, DE COMUNICACAO E DE LOGISTICA (ARMAZENAGEM E DISTRIBUICAO)";"2452";FALSE;"2006-2021";9
2007;"GERENTES DE PESQUISA E DESENVOLVIMENTO";"2452";FALSE;"2006-2021";9
2007;"GERENTES DE PRODUCAO E OPERACOES EM EMPRESA DA INDUSTRIA EXTRATIVA, DE TRANSFORMACAO E DE SERVICOS DE UTILIDADE PUBLICA";"2452";FALSE;"2006-2021";102
2007;"GERENTES DE RH E RELACOES DO TRABALHO";"2452";FALSE;"2006-2021";20
2007;"GERENTES DE SUPRIMENTOS E AFINS";"2452";FALSE;"2006-2021";23
2007;"GERENTES DE TECNOLOGIA DA INFORMACAO";"2452";FALSE;"2006-2021";4
2007;"INSTALADORES E REPARADORES DE LINHAS E CABOS ELETRICOS, TELEFONICOS E DE COMUNICACAO DE DADOS";"2452";FALSE;"2006-2021";2
2007;"INSTRUTORES DE ENSINO PROFISSIONAL";"2452";FALSE;"2006-2021";0
2007;"LABORATORISTAS INDUSTRIAIS AUXILIARES";"2452";FALSE;"2006-2021";4
2007;"LUBRIFICADORES";"2452";FALSE;"2006-2021";7
2007;"MANTENEDORES DE EDIFICACOES";"2452";FALSE;"2006-2021";119
2007;"MANTENEDORES DE ELVADORES, ESCADAS E PORTAS AUTOMATICAS";"2452";FALSE;"2006-2021";3
2007;"MARCENEIROS E AFINS";"2452";FALSE;"2006-2021";59
2007;"MECANICOS DE INSTRUMENTOS DE PRECISAO (EXCETO TECNICOS)";"2452";FALSE;"2006-2021";6
2007;"MECANICOS DE MANUTENCAO DE BOMBAS, MOTORES, COMPRESSORES E EQUIPAMENTOS DE TRANSMISSAO";"2452";FALSE;"2006-2021";8
2007;"MECANICOS DE MANUTENCAO DE MAQUINAS INDUSTRIAIS";"2452";FALSE;"2006-2021";307
2007;"MECANICOS DE MANUTENCAO DE MAQUINAS PESADAS E EQUIPAMENTOS AGRICOLAS";"2452";FALSE;"2006-2021";4
2007;"MECANICOS DE MANUTENCAO DE VEICULOS AUTOMOTORES";"2452";FALSE;"2006-2021";21
2007;"MEDICOS";"2452";FALSE;"2006-2021";19
2007;"MONTADORES DE EQUIPAMENTOS ELETRO-ELETRONICOS";"2452";FALSE;"2006-2021";25
2007;"MONTADORES DE ESTRUTURAS DE CONCRETO ARMADO";"2452";FALSE;"2006-2021";4
2007;"MONTADORES DE MAQUINAS INDUSTRIAIS";"2452";FALSE;"2006-2021";77
2007;"MONTADORES DE MAQUINAS PESADAS E EQUIPAMENTOS AGRICOLAS";"2452";FALSE;"2006-2021";5
2007;"MONTADORES DE MAQUINAS, APARELHOS E ACESSORIOS EM LINHAS DE MONTAGEM";"2452";FALSE;"2006-2021";60
2007;"MONTADORES DE MOVEIS E ARTEFATOS DE MADEIRA";"2452";FALSE;"2006-2021";2
2007;"MOTOCICLISTAS E CICLISTAS DE ENTREGAS RAPIDAS";"2452";FALSE;"2006-2021";4
2007;"MOTORISTAS DE VEICULOS DE CARGAS EM GERAL";"2452";FALSE;"2006-2021";127
2007;"MOTORISTAS DE VEICULOS DE PEQUENO E MEDIO PORTE";"2452";FALSE;"2006-2021";103
2007;"OPERADORES DA FIACAO";"2452";FALSE;"2006-2021";1
2007;"OPERADORES DE EQUIPAMENTOS DE ACABAMENTO DE CHAPAS E METAIS";"2452";FALSE;"2006-2021";1050
2007;"OPERADORES DE EQUIPAMENTOS DE COQUEIFICACAO";"2452";FALSE;"2006-2021";8
2007;"OPERADORES DE EQUIPAMENTOS DE MOVIMENTACAO DE CARGAS";"2452";FALSE;"2006-2021";126
2007;"OPERADORES DE FILTRAGEM E SEPARACAO";"2452";FALSE;"2006-2021";11
2007;"OPERADORES DE FORNOS DE PRIMEIRA  FUSAO E ACIARIA";"2452";FALSE;"2006-2021";442
2007;"OPERADORES DE INSTALACOES DE CAPTACAO E TRATAMENTO DE ESGOTOS";"2452";FALSE;"2006-2021";9
2007;"OPERADORES DE INSTALACOES E EQUIPAMENTOS DE FABRICACAO DE CERAMICAS, VIDROS E PORCELANAS";"2452";FALSE;"2006-2021";13
2007;"OPERADORES DE INSTALACOES E EQUIPAMENTOS DE FABRICACAO DE MATERIAIS DE CONSTRUCAO";"2452";FALSE;"2006-2021";3
2007;"OPERADORES DE INSTALACOES E MAQUINAS DE PRODUTOS PLASTICOS, DE BORRACHA E PARAFINAS";"2452";FALSE;"2006-2021";14
2007;"OPERADORES DE LAMINACAO";"2452";FALSE;"2006-2021";18
2007;"OPERADORES DE MAQUINAS A VAPOR E UTILIDADES";"2452";FALSE;"2006-2021";220
2007;"OPERADORES DE MAQUINAS DE CONFORMACAO DE METAIS";"2452";FALSE;"2006-2021";105
2007;"OPERADORES DE MAQUINAS DE DESDOBRAMENTO DE MADEIRAS";"2452";FALSE;"2006-2021";5
2007;"OPERADORES DE MAQUINAS DE ESCRITORIO";"2452";FALSE;"2006-2021";6
2007;"OPERADORES DE MAQUINAS DE FABRICAR PAPEL E PAPELAO";"2452";FALSE;"2006-2021";2
2007;"OPERADORES DE MAQUINAS DE USINAGEM DE MADEIRA CNC";"2452";FALSE;"2006-2021";5
2007;"OPERADORES DE MAQUINAS E CENTROS DE USINAGEM CNC";"2452";FALSE;"2006-2021";531
2007;"OPERADORES DE MAQUINAS E EQUIPAMENTOS DE ELEVACAO";"2452";FALSE;"2006-2021";7
2007;"OPERADORES DE MAQUINAS EINSTALACOES DE PRODUTOS FARMACEUTICOS,COSMETICOS E AFINS";"2452";FALSE;"2006-2021";11
2007;"OPERADORES DE MOAGEM E MISTURA DE MATERIAIS (TRATAMENTOS QUIMICOS E AFINS)";"2452";FALSE;"2006-2021";4
2007;"OPERADORES DE PROCESSO TERMOQUIMICOS E AFINS";"2452";FALSE;"2006-2021";4
2007;"OPERADORES DE PROCESSOS DAS INDUSTRIAS DE TRANSFORMACAO DE PRODUTOS QUIMICOS, PETROQUIMICOS E AFINS";"2452";FALSE;"2006-2021";1
2007;"OPERADORES NA PREPARACAO DE MASSAS PARA ABRASIVO, VIDRO, CERAMICA, PORCELANA E MATERIAIS DE CONSTRUCAO";"2452";FALSE;"2006-2021";0
2007;"OUTROS TRABALHADORES DOS SERVICOS";"2452";FALSE;"2006-2021";9
2007;"Outras Ocupações";"2452";FALSE;"2006-2021";160
2007;"PESQUISADORES DE ENGENHARIA E TECNOLOGIA";"2452";FALSE;"2006-2021";1
2007;"PINTORES DE OBRAS E REVESTIDORES DE INTERIORES (REVESTIMENTOS FLEXIVEIS)";"2452";FALSE;"2006-2021";8
2007;"PORTEIROS, GUARDAS E VIGIAS";"2452";FALSE;"2006-2021";151
2007;"PREPARADORES E OPERADORES DE MAQUINAS-FERRAMENTA CONVENCIONAIS";"2452";FALSE;"2006-2021";1004
2007;"PREPARADORES E OPERADORES DE USINAGEM DE MADEIRA CONVENCIONAL";"2452";FALSE;"2006-2021";100
2007;"PROFISSIONAIS DA INFORMACAO";"2452";FALSE;"2006-2021";0
2007;"PROFISSIONAIS DA METROLOGIA";"2452";FALSE;"2006-2021";0
2007;"PROFISSIONAIS DE ADMINISTRACAO ECONOMICO-FINANCEIRA";"2452";FALSE;"2006-2021";3
2007;"PROFISSIONAIS DE RECURSOS HUMANOS";"2452";FALSE;"2006-2021";32
2007;"PROFISSIONAIS DE RELACOES PUBLICAS, PUBLICIDADE, MERCADO E NEGOCIOS";"2452";FALSE;"2006-2021";9
2007;"PROFISSIONAIS EM PESQUISA E ANALISE ECONOMICAS";"2452";FALSE;"2006-2021";17
2007;"QUIMICOS";"2452";FALSE;"2006-2021";4
2007;"RECEPCIONISTAS";"2452";FALSE;"2006-2021";71
2007;"SECRETARIOS EXECUTIVOS E BILINGUES";"2452";FALSE;"2006-2021";32
2007;"SOPRADORES, MOLDADORES E MODELADORES DE VIDROS E AFINS";"2452";FALSE;"2006-2021";0
2007;"SUPERVISORES DA CONSTRUCAO CIVIL";"2452";FALSE;"2006-2021";7
2007;"SUPERVISORES DA EXTRACAO MINERAL";"2452";FALSE;"2006-2021";0
2007;"SUPERVISORES DA INDUSTRIA TEXTIL";"2452";FALSE;"2006-2021";18
2007;"SUPERVISORES DA MECANICA DE PRECISAO E INSTRUMENTOS MUSICAIS";"2452";FALSE;"2006-2021";1
2007;"SUPERVISORES DA MONTAGEM METALMECANICA";"2452";FALSE;"2006-2021";9
2007;"SUPERVISORES DA PRODUCAO DE UTILIDADES";"2452";FALSE;"2006-2021";6
2007;"SUPERVISORES DE MANUTENCAO ELETRO-ELETRONICA INDUSTRIAL, COMERCIAL E RESIDENCIAL";"2452";FALSE;"2006-2021";10
2007;"SUPERVISORES DE MANUTENCAO ELETROMECANICA";"2452";FALSE;"2006-2021";2
2007;"SUPERVISORES DE MONTAGENS E INSTALACOES ELETROELETRONICAS";"2452";FALSE;"2006-2021";3
2007;"SUPERVISORES DE PRODUCAO EM INDUSTRIAS SIDERURGICAS";"2452";FALSE;"2006-2021";6
2007;"SUPERVISORES DE SERVICOS ADMINISTRATIVOS (EXCETO CONTABILIDADE, FINANCAS E CONTROLE)";"2452";FALSE;"2006-2021";57
2007;"SUPERVISORES DE SERVICOS FINANCEIROS, DE CAMBIO E DE CONTROLE";"2452";FALSE;"2006-2021";19
2007;"SUPERVISORES DE TRABALHADORES DE ATENDIMENTO AO PUBLICO";"2452";FALSE;"2006-2021";3
2007;"SUPERVISORES DE TRABALHADORES DE EMBALAGEM E ETIQUETAGEM";"2452";FALSE;"2006-2021";3
2007;"SUPERVISORES DE USINAGEM, CONFORMACAO E TRATAMENTO DE METAIS";"2452";FALSE;"2006-2021";236
2007;"SUPERVISORES DE VENDAS E DE PRESTACAO DE SERVICOS";"2452";FALSE;"2006-2021";13
2007;"SUPERVISORES DE VIDRARIA, CERAMICA E AFINS";"2452";FALSE;"2006-2021";1
2007;"SUPERVISORES DOS SERVICOS DE PROTECAO, SEGURANCA E OUTROS";"2452";FALSE;"2006-2021";6
2007;"SUPERVISORES EM SERVICOS DE REPARACAO E MANUTENCAO DE MAQUINAS E EQUIPAMENTOS INDUSTRIAIS, COMERCIAIS E RESIDENCIAIS";"2452";FALSE;"2006-2021";44
2007;"SUPERVISORES NA FABRICACAO DE MATERIAIS PARA CONSTRUCAO (VIDROS E CERAMICAS)";"2452";FALSE;"2006-2021";1
2007;"TECNICOS DE APOIO EM PESQUISA E DESENVOLVIMENTO";"2452";FALSE;"2006-2021";2
2007;"TECNICOS DE CONTROLE DA PRODUCAO";"2452";FALSE;"2006-2021";714
2007;"TECNICOS DE LABORATORIO INDUSTRIAL";"2452";FALSE;"2006-2021";42
2007;"TECNICOS DE PLANEJAMENTO E CONTROLE DE PRODUCAO";"2452";FALSE;"2006-2021";218
2007;"TECNICOS DE VENDAS ESPECIALIZADAS";"2452";FALSE;"2006-2021";73
2007;"TECNICOS E AUXILIARES DE ENFERMAGEM";"2452";FALSE;"2006-2021";20
2007;"TECNICOS EM ADMINISTRACAO";"2452";FALSE;"2006-2021";2
2007;"TECNICOS EM CALIBRACAO E INSTRUMENTACAO";"2452";FALSE;"2006-2021";11
2007;"TECNICOS EM CONSTRUCAO CIVIL (EDIFICACOES)";"2452";FALSE;"2006-2021";0
2007;"TECNICOS EM CONTABILIDADE";"2452";FALSE;"2006-2021";5
2007;"TECNICOS EM CONTROLE AMBIENTAL, UTILIDADES E TRATAMENTO DE EFLUENTES";"2452";FALSE;"2006-2021";3
2007;"TECNICOS EM ELETRICIDADE E ELETROTECNICOS (COVALIDACAO 3131)";"2452";FALSE;"2006-2021";46
2007;"TECNICOS EM ELETROMECANICA";"2452";FALSE;"2006-2021";3
2007;"TECNICOS EM ELETRONICA";"2452";FALSE;"2006-2021";48
2007;"TECNICOS EM EQUIPAMENTOS MEDICOS E ODONTOLOGICOS";"2452";FALSE;"2006-2021";6
2007;"TECNICOS EM EXPORTACAO E IMPORTACAO";"2452";FALSE;"2006-2021";1
2007;"TECNICOS EM MECATRONICA";"2452";FALSE;"2006-2021";1
2007;"TECNICOS EM METALURGIA (ESTRUTURAS METALICAS)";"2452";FALSE;"2006-2021";67
2007;"TECNICOS EM OPERACAO DE APARELHOS DE CENOGRAF";"2452";FALSE;"2006-2021";22
2007;"TECNICOS EM OPERACAO DE APARELHOS DE SONORIZACAO";"2452";FALSE;"2006-2021";0
2007;"TECNICOS EM OPERACAO E MONITORACAO DE COMPUTADORES";"2452";FALSE;"2006-2021";7
2007;"TECNICOS EM PROGRAMACAO";"2452";FALSE;"2006-2021";35
2007;"TECNICOS EM SECRETARIADO, TAQUIGRAFOS E ESTENOTIPISTAS";"2452";FALSE;"2006-2021";17
2007;"TECNICOS EM SEGURANCA NO TRABALHO";"2452";FALSE;"2006-2021";61
2007;"TECNICOS EM SIDERURGIA";"2452";FALSE;"2006-2021";28
2007;"TECNICOS EM TRANSPORTES INTERMODAIS";"2452";FALSE;"2006-2021";7
2007;"TECNICOS EM TRANSPORTES RODOVIARIOS";"2452";FALSE;"2006-2021";9
2007;"TECNICOS MECANICOS (FERRAMENTAS)";"2452";FALSE;"2006-2021";26
2007;"TECNICOS MECANICOS NA FABRICACAO E MONTAGEM DE MAQUINAS, SISTEMAS E INSTRUMENTOS";"2452";FALSE;"2006-2021";53
2007;"TECNICOS MECANICOS NA MANUTENCAO DE MAQUINAS, SISTEMAS E INSTRUMENTOS";"2452";FALSE;"2006-2021";8
2007;"TECNICOS QUIMICOS";"2452";FALSE;"2006-2021";23
2007;"TELEFONISTAS";"2452";FALSE;"2006-2021";6
2007;"TINTUREIROS, LAVADEIROS E AFINS, À MAQUINA";"2452";FALSE;"2006-2021";16
2007;"TRABALHADORES DA EXTRACAO DE MINERAIS SOLIDOS";"2452";FALSE;"2006-2021";0
2007;"TRABALHADORES DA IMPRESSAO GRAFICA";"2452";FALSE;"2006-2021";9
2007;"TRABALHADORES DA MECANIZACAO AGROPECUARIA";"2452";FALSE;"2006-2021";6
2007;"TRABALHADORES DA PINTURA DE EQUIPAMENTOS, VEICULOS, ESTRUTURAS METALICAS E DE COMPOSITOS";"2452";FALSE;"2006-2021";37
2007;"TRABALHADORES DA PRE-IMPRESSAO GRAFICA";"2452";FALSE;"2006-2021";26
2007;"TRABALHADORES DA PREPARACAO DA CONFECCAO DE CALCADOS";"2452";FALSE;"2006-2021";7
2007;"TRABALHADORES DA PREPARACAO DA CONFECCAO DE ROUPAS";"2452";FALSE;"2006-2021";2
2007;"TRABALHADORES DA TRANSFORMACAO DE VIDROS PLANOS";"2452";FALSE;"2006-2021";2
2007;"TRABALHADORES DE ACABAMENTO, TINGIMENTO E ESTAMPARIA DAS INDUSTRIAS TEXTEIS";"2452";FALSE;"2006-2021";2
2007;"TRABALHADORES DE APOIO À AGRICULTURA";"2452";FALSE;"2006-2021";7
2007;"TRABALHADORES DE BENEFICIAMENTO DE MINERIOS";"2452";FALSE;"2006-2021";0
2007;"TRABALHADORES DE BENEFICIAMENTO DE PEDRAS ORNAMENTAIS";"2452";FALSE;"2006-2021";19
2007;"TRABALHADORES DE CALDEIRARIA E SERRALHERIA";"2452";FALSE;"2006-2021";170
2007;"TRABALHADORES DE CARGAS E DESCARGAS DE MERCADORIAS";"2452";FALSE;"2006-2021";69
2007;"TRABALHADORES DE EMBALAGEM E DE ETIQUETAGEM";"2452";FALSE;"2006-2021";73
2007;"TRABALHADORES DE ESTRUTURAS DE ALVENARIA";"2452";FALSE;"2006-2021";58
2007;"TRABALHADORES DE EXTRACAO DE MINERAIS SOLIDOS (OPERADORES DE MAQUINAS)";"2452";FALSE;"2006-2021";9
2007;"TRABALHADORES DE FORJAMENTO DE METAIS";"2452";FALSE;"2006-2021";46
2007;"TRABALHADORES DE FUNDICAO DE METAIS PUROS E DE LIGAS METALICAS";"2452";FALSE;"2006-2021";3035
2007;"TRABALHADORES DE INSTALACOES DE MATERIAIS ISOLANTES";"2452";FALSE;"2006-2021";1
2007;"TRABALHADORES DE INSTALACOES ELETRICAS";"2452";FALSE;"2006-2021";41
2007;"TRABALHADORES DE MANUTENCAO DE ROCADEIRAS, MOTOSERRAS E SIMILARES";"2452";FALSE;"2006-2021";9
2007;"TRABALHADORES DE MOLDAGEM DE METAIS E DE LIGAS METALICAS";"2452";FALSE;"2006-2021";1059
2007;"TRABALHADORES DE MONTAGEM DE ESTRUTURAS DE MADEIRA, METAL E COMPOSITOS EM OBRAS CIVIS";"2452";FALSE;"2006-2021";4
2007;"TRABALHADORES DE SOLDAGEM E CORTE DE METAIS E DE COMPOSITOS";"2452";FALSE;"2006-2021";254
2007;"TRABALHADORES DE TRACAGEM E MONTAGEM DE ESTRUTURAS METALICAS E DE COMPOSITOS";"2452";FALSE;"2006-2021";107
2007;"TRABALHADORES DE TRATAMENTO DE SUPERFICIES DE METAIS E DE COMPOSITOS (TERMOQUIMICOS)";"2452";FALSE;"2006-2021";59
2007;"TRABALHADORES DE TRATAMENTO TERMICO DE METAIS E DE COMPOSITOS";"2452";FALSE;"2006-2021";18
2007;"TRABALHADORES DE TREFILACAO, ESTIRAMENTO E EXTRUSAO DE METAIS E DE COMPOSITOS";"2452";FALSE;"2006-2021";7
2007;"TRABALHADORES DO ACABAMENTO GRAFICO";"2452";FALSE;"2006-2021";15
2007;"TRABALHADORES DOS SERVICOS DOMESTICOS EM GERAL";"2452";FALSE;"2006-2021";10
2007;"TRABALHADORES ELEMENTARES DE SERVICOS DE MANUTENCAO VEICULAR";"2452";FALSE;"2006-2021";2
2007;"TRABALHADORES NA FABRICACAO E CONSERVACAO DE ALIMENTOS";"2452";FALSE;"2006-2021";20
2007;"TRABALHADORES NA OPERACAO DE MAQUINAS DE TERRAPLENAGEM E FUNDACOES";"2452";FALSE;"2006-2021";5
2007;"TRABALHADORES NOS SERVICOS DE ADMINISTRACAO DE EDIFICIOS";"2452";FALSE;"2006-2021";10
2007;"TRABALHADORES NOS SERVICOS DE MANUTENCAO E CONSERVACAO DE EDIFICIOS E LOGRADOUROS";"2452";FALSE;"2006-2021";187
2007;"TRABALHADORES OPERACIONAIS DE CONSERVACAO DE VIAS PERMANENTES (EXCETO TRILHOS)";"2452";FALSE;"2006-2021";22
2007;"TRABALHADORES POLIVALENTES DA CONFECCAO DE CALCADOS";"2452";FALSE;"2006-2021";2
2007;"TRABALHADORES POLIVALENTES DAS INDUSTRIAS DA CONFECCAO DE ROUPAS";"2452";FALSE;"2006-2021";3
2007;"Total";"2452";TRUE;"2006-2021";18830
2007;"VENDEDORES E DEMONSTRADORES EM LOJAS OU MERCADOS";"2452";FALSE;"2006-2021";131
2007;"VENDEDORES EM DOMICILIO";"2452";FALSE;"2006-2021";3
2007;"VIDREIROS E CERAMISTAS (ARTE E DECORACAO)";"2452";FALSE;"2006-2021";1
2007;"VIGILANTES E GUARDAS DE SEGURANCA";"2452";FALSE;"2006-2021";15
2007;"{ñ class}";"2452";FALSE;"2006-2021";1
2008;"ADMINISTRADORES DE EMPRESAS";"2452";FALSE;"2006-2021";29
2008;"ADVOGADOS";"2452";FALSE;"2006-2021";8
2008;"AFIADORES E POLIDORES DE METAIS";"2452";FALSE;"2006-2021";473
2008;"AGENTES DA SAUDE E DO MEIO AMBIENTE";"2452";FALSE;"2006-2021";0
2008;"AGENTES DE INSPECAO DE PESOS E MEDIDAS";"2452";FALSE;"2006-2021";39
2008;"AJUDANTES DE OBRAS CIVIS";"2452";FALSE;"2006-2021";71
2008;"AJUSTADORES MECANICOS POLIVALENTES";"2452";FALSE;"2006-2021";194
2008;"ALIMENTADORES DE LINHAS DE PRODUCAO";"2452";FALSE;"2006-2021";2179
2008;"ALMOXARIFES E ARMAZENISTAS";"2452";FALSE;"2006-2021";262
2008;"ANALISTAS DE SISTEMAS COMPUTACIONAIS";"2452";FALSE;"2006-2021";39
2008;"ARTESAOS DE METAIS PRECIOSOS E SEMI-PRECIOSOS";"2452";FALSE;"2006-2021";16
2008;"AUDITORES FISCAIS DO TRABALHO";"2452";FALSE;"2006-2021";0
2008;"AUXILIARES DE LABORATORIO DA SAUDE";"2452";FALSE;"2006-2021";36
2008;"BOMBEIROS E SALVA-VIDAS";"2452";FALSE;"2006-2021";0
2008;"CAIXAS E BILHETEIROS (EXCETO CAIXA DE BANCO)";"2452";FALSE;"2006-2021";0
2008;"CARVOEJADORES E AFINS";"2452";FALSE;"2006-2021";1
2008;"CATADORES DE SUCATA";"2452";FALSE;"2006-2021";116
2008;"CERAMISTAS (PREPARACAO E FABRICACAO)";"2452";FALSE;"2006-2021";0
2008;"COBRADORES E AFINS";"2452";FALSE;"2006-2021";5
2008;"COLORISTAS";"2452";FALSE;"2006-2021";9
2008;"COMPRADORES";"2452";FALSE;"2006-2021";69
2008;"CONFECCIONADORES DE ARTEFATOS DE MADEIRA, MOVEIS DE VIME E AFINS";"2452";FALSE;"2006-2021";8
2008;"CONSERVADORES DE VIAS PERMANENTES (TRILHOS)";"2452";FALSE;"2006-2021";2
2008;"CONTADORES E AUDITORES";"2452";FALSE;"2006-2021";67
2008;"CONTINUOS";"2452";FALSE;"2006-2021";43
2008;"COZINHEIROS";"2452";FALSE;"2006-2021";56
2008;"DESENHISTAS INDUSTRIAIS (DESIGNERS) , ESCULTORES, PINTORES E AFINS";"2452";FALSE;"2006-2021";9
2008;"DESENHISTAS PROJETISTAS DA MECANICA";"2452";FALSE;"2006-2021";22
2008;"DESENHISTAS TECNICOS DA MECANICA";"2452";FALSE;"2006-2021";4
2008;"DESENHISTAS TECNICOS DE PRODUTOS E SERVICOS DIVERSOS";"2452";FALSE;"2006-2021";0
2008;"DESENHISTAS TECNICOS, EM GERAL";"2452";FALSE;"2006-2021";5
2008;"DIRETORES ADMINISTRATIVOS E FINANCEIROS";"2452";FALSE;"2006-2021";16
2008;"DIRETORES DE MARKETING, COMERCIALIZACAO E VENDAS";"2452";FALSE;"2006-2021";6
2008;"DIRETORES DE PRODUCAO E OPERACOES EM EMPRESA DA INDUSTRIA EXTRATIVA, TRANSFORMACAO E DE SERVICOS DE UTILIDADE PUBLICA";"2452";FALSE;"2006-2021";6
2008;"DIRETORES GERAIS";"2452";FALSE;"2006-2021";15
2008;"ELETRICISTAS-ELETRONICOS DE MANUTENCAO";"2452";FALSE;"2006-2021";81
2008;"ELETRICISTAS-ELETRONICOS DE MANUTENCAO VEICULAR (AEREA, TERRESTRE E NAVAL)";"2452";FALSE;"2006-2021";5
2008;"ENCANADORES E INSTALADORES DE TUBULACOES";"2452";FALSE;"2006-2021";6
2008;"ENFERMEIROS DE NIVEL SUPERIOR E AFINS";"2452";FALSE;"2006-2021";2
2008;"ENGENHEIROS CIVIS E AFINS";"2452";FALSE;"2006-2021";21
2008;"ENGENHEIROS ELETROELETRONICOS E AFINS";"2452";FALSE;"2006-2021";1
2008;"ENGENHEIROS INDUSTRIAIS, DE PRODUCAO E SEGURANCA";"2452";FALSE;"2006-2021";59
2008;"ENGENHEIROS MECANICOS";"2452";FALSE;"2006-2021";8
2008;"ENGENHEIROS METALURGISTAS E DE MATERIAIS";"2452";FALSE;"2006-2021";25
2008;"ENGENHEIROS QUIMICOS";"2452";FALSE;"2006-2021";5
2008;"ESCRITURARIOS DE APOIO À PRODUCAO";"2452";FALSE;"2006-2021";83
2008;"ESCRITURARIOS DE CONTABILIDADE";"2452";FALSE;"2006-2021";66
2008;"ESCRITURARIOS EM GERAL, AGENTES, ASSISTENTES E AUXILIARES ADMINISTRATIVOS";"2452";FALSE;"2006-2021";775
2008;"ESPECIALISTAS EM INFORMATICA";"2452";FALSE;"2006-2021";10
2008;"EXTRATIVISTAS FLORESTAIS DE ESPECIES PRODUTORAS DE MADEIRA";"2452";FALSE;"2006-2021";5
2008;"FERRAMENTEIROS E AFINS";"2452";FALSE;"2006-2021";421
2008;"FISCAIS E COBRADORES DOS TRANSPORTES PUBLICOS";"2452";FALSE;"2006-2021";11
2008;"FORNEIROS METALURGICOS (SEGUNDA FUSAO E REAQUECIMENTO)";"2452";FALSE;"2006-2021";244
2008;"GARCONS, BARMEN, COPEIROS E SOMMELIERS";"2452";FALSE;"2006-2021";16
2008;"GERENTES ADMINISTRATIVOS, FINANCEIROS E DE RISCOS";"2452";FALSE;"2006-2021";70
2008;"GERENTES DE MANUTENCAO";"2452";FALSE;"2006-2021";14
2008;"GERENTES DE MARKETING, COMERCIALIZACAO E VENDAS";"2452";FALSE;"2006-2021";52
2008;"GERENTES DE OPERACOES COMERCIAIS E DE REPARACAO";"2452";FALSE;"2006-2021";38
2008;"GERENTES DE OPERACOES DE SERVICOS EM EMPRESA DE TRANSPORTE, DE COMUNICACAO E DE LOGISTICA (ARMAZENAGEM E DISTRIBUICAO)";"2452";FALSE;"2006-2021";10
2008;"GERENTES DE PESQUISA E DESENVOLVIMENTO";"2452";FALSE;"2006-2021";8
2008;"GERENTES DE PRODUCAO E OPERACOES EM EMPRESA DA INDUSTRIA EXTRATIVA, DE TRANSFORMACAO E DE SERVICOS DE UTILIDADE PUBLICA";"2452";FALSE;"2006-2021";89
