"ano";"categoria";"cnae_subclasse";"is_total";"periodo_metodologico";"frequencia"
2006;"ADMINISTRADORES DE EMPRESAS";"2451";FALSE;"2006-2021";21
2006;"ADVOGADOS";"2451";FALSE;"2006-2021";11
2006;"AFIADORES E POLIDORES DE METAIS";"2451";FALSE;"2006-2021";146
2006;"AGENTES DA SAUDE E DO MEIO AMBIENTE";"2451";FALSE;"2006-2021";1
2006;"AGENTES DE INSPECAO DE PESOS E MEDIDAS";"2451";FALSE;"2006-2021";23
2006;"AJUDANTES DE OBRAS CIVIS";"2451";FALSE;"2006-2021";233
2006;"AJUSTADORES MECANICOS POLIVALENTES";"2451";FALSE;"2006-2021";383
2006;"ALIMENTADORES DE LINHAS DE PRODUCAO";"2451";FALSE;"2006-2021";6073
2006;"ALMOXARIFES E ARMAZENISTAS";"2451";FALSE;"2006-2021";562
2006;"ANALISTAS DE SISTEMAS COMPUTACIONAIS";"2451";FALSE;"2006-2021";45
2006;"ARTESAOS DE METAIS PRECIOSOS E SEMI-PRECIOSOS";"2451";FALSE;"2006-2021";4
2006;"AUDITORES FISCAIS DO TRABALHO";"2451";FALSE;"2006-2021";15
2006;"AUXILIARES DE LABORATORIO DA SAUDE";"2451";FALSE;"2006-2021";2
2006;"BOMBEIROS E SALVA-VIDAS";"2451";FALSE;"2006-2021";9
2006;"CAIXAS E BILHETEIROS (EXCETO CAIXA DE BANCO)";"2451";FALSE;"2006-2021";3
2006;"CARVOEJADORES E AFINS";"2451";FALSE;"2006-2021";10
2006;"CATADORES DE SUCATA";"2451";FALSE;"2006-2021";260
2006;"CERAMISTAS (PREPARACAO E FABRICACAO)";"2451";FALSE;"2006-2021";73
2006;"COBRADORES E AFINS";"2451";FALSE;"2006-2021";7
2006;"COLORISTAS";"2451";FALSE;"2006-2021";48
2006;"COMPRADORES";"2451";FALSE;"2006-2021";154
2006;"CONFECCIONADORES DE ARTEFATOS DE MADEIRA, MOVEIS DE VIME E AFINS";"2451";FALSE;"2006-2021";0
2006;"CONSERVADORES DE VIAS PERMANENTES (TRILHOS)";"2451";FALSE;"2006-2021";15
2006;"CONTADORES E AUDITORES";"2451";FALSE;"2006-2021";95
2006;"CONTINUOS";"2451";FALSE;"2006-2021";38
2006;"COZINHEIROS";"2451";FALSE;"2006-2021";67
2006;"DESENHISTAS INDUSTRIAIS (DESIGNERS) , ESCULTORES, PINTORES E AFINS";"2451";FALSE;"2006-2021";19
2006;"DESENHISTAS PROJETISTAS DA MECANICA";"2451";FALSE;"2006-2021";61
2006;"DESENHISTAS TECNICOS DA MECANICA";"2451";FALSE;"2006-2021";19
2006;"DESENHISTAS TECNICOS DE PRODUTOS E SERVICOS DIVERSOS";"2451";FALSE;"2006-2021";3
2006;"DESENHISTAS TECNICOS, EM GERAL";"2451";FALSE;"2006-2021";67
2006;"DIRETORES ADMINISTRATIVOS E FINANCEIROS";"2451";FALSE;"2006-2021";42
2006;"DIRETORES DE MARKETING, COMERCIALIZACAO E VENDAS";"2451";FALSE;"2006-2021";10
2006;"DIRETORES DE PRODUCAO E OPERACOES EM EMPRESA DA INDUSTRIA EXTRATIVA, TRANSFORMACAO E DE SERVICOS DE UTILIDADE PUBLICA";"2451";FALSE;"2006-2021";8
2006;"DIRETORES GERAIS";"2451";FALSE;"2006-2021";15
2006;"ELETRICISTAS-ELETRONICOS DE MANUTENCAO";"2451";FALSE;"2006-2021";514
2006;"ELETRICISTAS-ELETRONICOS DE MANUTENCAO VEICULAR (AEREA, TERRESTRE E NAVAL)";"2451";FALSE;"2006-2021";10
2006;"ENCANADORES E INSTALADORES DE TUBULACOES";"2451";FALSE;"2006-2021";36
2006;"ENFERMEIROS DE NIVEL SUPERIOR E AFINS";"2451";FALSE;"2006-2021";5
2006;"ENGENHEIROS CIVIS E AFINS";"2451";FALSE;"2006-2021";25
2006;"ENGENHEIROS ELETROELETRONICOS E AFINS";"2451";FALSE;"2006-2021";6
2006;"ENGENHEIROS INDUSTRIAIS, DE PRODUCAO E SEGURANCA";"2451";FALSE;"2006-2021";123
2006;"ENGENHEIROS MECANICOS";"2451";FALSE;"2006-2021";49
2006;"ENGENHEIROS METALURGISTAS E DE MATERIAIS";"2451";FALSE;"2006-2021";87
2006;"ENGENHEIROS QUIMICOS";"2451";FALSE;"2006-2021";8
2006;"ESCRITURARIOS DE APOIO À PRODUCAO";"2451";FALSE;"2006-2021";259
2006;"ESCRITURARIOS DE CONTABILIDADE";"2451";FALSE;"2006-2021";141
2006;"ESCRITURARIOS EM GERAL, AGENTES, ASSISTENTES E AUXILIARES ADMINISTRATIVOS";"2451";FALSE;"2006-2021";1517
2006;"ESPECIALISTAS EM INFORMATICA";"2451";FALSE;"2006-2021";7
2006;"EXTRATIVISTAS FLORESTAIS DE ESPECIES PRODUTORAS DE MADEIRA";"2451";FALSE;"2006-2021";13
2006;"FERRAMENTEIROS E AFINS";"2451";FALSE;"2006-2021";871
2006;"FISCAIS E COBRADORES DOS TRANSPORTES PUBLICOS";"2451";FALSE;"2006-2021";7
2006;"FORNEIROS METALURGICOS (SEGUNDA FUSAO E REAQUECIMENTO)";"2451";FALSE;"2006-2021";574
2006;"GARCONS, BARMEN, COPEIROS E SOMMELIERS";"2451";FALSE;"2006-2021";19
2006;"GERENTES ADMINISTRATIVOS, FINANCEIROS E DE RISCOS";"2451";FALSE;"2006-2021";159
2006;"GERENTES DE MANUTENCAO";"2451";FALSE;"2006-2021";34
2006;"GERENTES DE MARKETING, COMERCIALIZACAO E VENDAS";"2451";FALSE;"2006-2021";101
2006;"GERENTES DE OPERACOES COMERCIAIS E DE REPARACAO";"2451";FALSE;"2006-2021";105
2006;"GERENTES DE OPERACOES DE SERVICOS EM EMPRESA DE TRANSPORTE, DE COMUNICACAO E DE LOGISTICA (ARMAZENAGEM E DISTRIBUICAO)";"2451";FALSE;"2006-2021";12
2006;"GERENTES DE PESQUISA E DESENVOLVIMENTO";"2451";FALSE;"2006-2021";36
2006;"GERENTES DE PRODUCAO E OPERACOES EM EMPRESA DA INDUSTRIA EXTRATIVA, DE TRANSFORMACAO E DE SERVICOS DE UTILIDADE PUBLICA";"2451";FALSE;"2006-2021";290
2006;"GERENTES DE RH E RELACOES DO TRABALHO";"2451";FALSE;"2006-2021";68
2006;"GERENTES DE SUPRIMENTOS E AFINS";"2451";FALSE;"2006-2021";34
2006;"GERENTES DE TECNOLOGIA DA INFORMACAO";"2451";FALSE;"2006-2021";6
2006;"INSPETORES E REVISORES DE PRODUCAO TEXTIL";"2451";FALSE;"2006-2021";36
2006;"INSTALADORES E REPARADORES DE LINHAS E CABOS ELETRICOS, TELEFONICOS E DE COMUNICACAO DE DADOS";"2451";FALSE;"2006-2021";4
2006;"INSTRUTORES DE ENSINO PROFISSIONAL";"2451";FALSE;"2006-2021";16
2006;"LABORATORISTAS INDUSTRIAIS AUXILIARES";"2451";FALSE;"2006-2021";51
2006;"LUBRIFICADORES";"2451";FALSE;"2006-2021";36
2006;"MANTENEDORES DE EDIFICACOES";"2451";FALSE;"2006-2021";194
2006;"MANTENEDORES DE ELVADORES, ESCADAS E PORTAS AUTOMATICAS";"2451";FALSE;"2006-2021";8
2006;"MARCENEIROS E AFINS";"2451";FALSE;"2006-2021";191
2006;"MECANICOS DE INSTRUMENTOS DE PRECISAO (EXCETO TECNICOS)";"2451";FALSE;"2006-2021";5
2006;"MECANICOS DE MANUTENCAO DE BOMBAS, MOTORES, COMPRESSORES E EQUIPAMENTOS DE TRANSMISSAO";"2451";FALSE;"2006-2021";28
2006;"MECANICOS DE MANUTENCAO DE MAQUINAS INDUSTRIAIS";"2451";FALSE;"2006-2021";1507
2006;"MECANICOS DE MANUTENCAO DE MAQUINAS PESADAS E EQUIPAMENTOS AGRICOLAS";"2451";FALSE;"2006-2021";5
2006;"MECANICOS DE MANUTENCAO DE VEICULOS AUTOMOTORES";"2451";FALSE;"2006-2021";56
2006;"MEDICOS";"2451";FALSE;"2006-2021";66
2006;"MONTADORES DE EQUIPAMENTOS ELETRO-ELETRONICOS";"2451";FALSE;"2006-2021";37
2006;"MONTADORES DE ESTRUTURAS DE CONCRETO ARMADO";"2451";FALSE;"2006-2021";4
2006;"MONTADORES DE MAQUINAS INDUSTRIAIS";"2451";FALSE;"2006-2021";90
2006;"MONTADORES DE MAQUINAS PESADAS E EQUIPAMENTOS AGRICOLAS";"2451";FALSE;"2006-2021";9
2006;"MONTADORES DE MAQUINAS, APARELHOS E ACESSORIOS EM LINHAS DE MONTAGEM";"2451";FALSE;"2006-2021";62
2006;"MONTADORES DE MOVEIS E ARTEFATOS DE MADEIRA";"2451";FALSE;"2006-2021";7
2006;"MOTOCICLISTAS E CICLISTAS DE ENTREGAS RAPIDAS";"2451";FALSE;"2006-2021";2
2006;"MOTORISTAS DE VEICULOS DE CARGAS EM GERAL";"2451";FALSE;"2006-2021";451
2006;"MOTORISTAS DE VEICULOS DE PEQUENO E MEDIO PORTE";"2451";FALSE;"2006-2021";116
2006;"OPERADORES DA FIACAO";"2451";FALSE;"2006-2021";7
2006;"OPERADORES DE EQUIPAMENTOS DE ACABAMENTO DE CHAPAS E METAIS";"2451";FALSE;"2006-2021";4448
2006;"OPERADORES DE EQUIPAMENTOS DE COQUEIFICACAO";"2451";FALSE;"2006-2021";9
2006;"OPERADORES DE EQUIPAMENTOS DE MOVIMENTACAO DE CARGAS";"2451";FALSE;"2006-2021";413
2006;"OPERADORES DE FILTRAGEM E SEPARACAO";"2451";FALSE;"2006-2021";8
2006;"OPERADORES DE FORNOS DE PRIMEIRA  FUSAO E ACIARIA";"2451";FALSE;"2006-2021";985
2006;"OPERADORES DE INSTALACOES DE CAPTACAO E TRATAMENTO DE ESGOTOS";"2451";FALSE;"2006-2021";6
2006;"OPERADORES DE INSTALACOES E EQUIPAMENTOS DE FABRICACAO DE CERAMICAS, VIDROS E PORCELANAS";"2451";FALSE;"2006-2021";37
2006;"OPERADORES DE INSTALACOES E EQUIPAMENTOS DE FABRICACAO DE MATERIAIS DE CONSTRUCAO";"2451";FALSE;"2006-2021";6
2006;"OPERADORES DE INSTALACOES E MAQUINAS DE PRODUTOS PLASTICOS, DE BORRACHA E PARAFINAS";"2451";FALSE;"2006-2021";76
2006;"OPERADORES DE LAMINACAO";"2451";FALSE;"2006-2021";39
2006;"OPERADORES DE MAQUINAS A VAPOR E UTILIDADES";"2451";FALSE;"2006-2021";338
2006;"OPERADORES DE MAQUINAS DE CONFORMACAO DE METAIS";"2451";FALSE;"2006-2021";224
2006;"OPERADORES DE MAQUINAS DE DESDOBRAMENTO DE MADEIRAS";"2451";FALSE;"2006-2021";21
2006;"OPERADORES DE MAQUINAS DE ESCRITORIO";"2451";FALSE;"2006-2021";10
2006;"OPERADORES DE MAQUINAS DE FABRICAR PAPEL E PAPELAO";"2451";FALSE;"2006-2021";2
2006;"OPERADORES DE MAQUINAS DE USINAGEM DE MADEIRA CNC";"2451";FALSE;"2006-2021";16
2006;"OPERADORES DE MAQUINAS E CENTROS DE USINAGEM CNC";"2451";FALSE;"2006-2021";694
2006;"OPERADORES DE MAQUINAS E EQUIPAMENTOS DE ELEVACAO";"2451";FALSE;"2006-2021";297
2006;"OPERADORES DE MAQUINAS EINSTALACOES DE PRODUTOS FARMACEUTICOS,COSMETICOS E AFINS";"2451";FALSE;"2006-2021";0
2006;"OPERADORES DE MOAGEM E MISTURA DE MATERIAIS (TRATAMENTOS QUIMICOS E AFINS)";"2451";FALSE;"2006-2021";23
2006;"OPERADORES DE PROCESSO TERMOQUIMICOS E AFINS";"2451";FALSE;"2006-2021";22
2006;"OPERADORES DE PROCESSOS DAS INDUSTRIAS DE TRANSFORMACAO DE PRODUTOS QUIMICOS, PETROQUIMICOS E AFINS";"2451";FALSE;"2006-2021";5
2006;"OPERADORES NA PREPARACAO DE MASSAS PARA ABRASIVO, VIDRO, CERAMICA, PORCELANA E MATERIAIS DE CONSTRUCAO";"2451";FALSE;"2006-2021";8
2006;"OUTROS TRABALHADORES DOS SERVICOS";"2451";FALSE;"2006-2021";13
2006;"Outras Ocupações";"2451";FALSE;"2006-2021";309
2006;"PESQUISADORES DE ENGENHARIA E TECNOLOGIA";"2451";FALSE;"2006-2021";8
2006;"PINTORES DE OBRAS E REVESTIDORES DE INTERIORES (REVESTIMENTOS FLEXIVEIS)";"2451";FALSE;"2006-2021";45
2006;"PORTEIROS, GUARDAS E VIGIAS";"2451";FALSE;"2006-2021";225
2006;"PREPARADORES E OPERADORES DE MAQUINAS-FERRAMENTA CONVENCIONAIS";"2451";FALSE;"2006-2021";3181
2006;"PREPARADORES E OPERADORES DE USINAGEM DE MADEIRA CONVENCIONAL";"2451";FALSE;"2006-2021";161
2006;"PROFISSIONAIS DA INFORMACAO";"2451";FALSE;"2006-2021";7
2006;"PROFISSIONAIS DA METROLOGIA";"2451";FALSE;"2006-2021";9
2006;"PROFISSIONAIS DE ADMINISTRACAO ECONOMICO-FINANCEIRA";"2451";FALSE;"2006-2021";11
2006;"PROFISSIONAIS DE RECURSOS HUMANOS";"2451";FALSE;"2006-2021";56
2006;"PROFISSIONAIS DE RELACOES PUBLICAS, PUBLICIDADE, MERCADO E NEGOCIOS";"2451";FALSE;"2006-2021";37
2006;"PROFISSIONAIS EM PESQUISA E ANALISE ECONOMICAS";"2451";FALSE;"2006-2021";24
2006;"QUIMICOS";"2451";FALSE;"2006-2021";4
2006;"RECEPCIONISTAS";"2451";FALSE;"2006-2021";86
2006;"SECRETARIOS EXECUTIVOS E BILINGUES";"2451";FALSE;"2006-2021";65
2006;"SOPRADORES, MOLDADORES E MODELADORES DE VIDROS E AFINS";"2451";FALSE;"2006-2021";18
2006;"SUPERVISORES DA CONSTRUCAO CIVIL";"2451";FALSE;"2006-2021";16
2006;"SUPERVISORES DA EXTRACAO MINERAL";"2451";FALSE;"2006-2021";9
2006;"SUPERVISORES DA INDUSTRIA TEXTIL";"2451";FALSE;"2006-2021";4
2006;"SUPERVISORES DA MECANICA DE PRECISAO E INSTRUMENTOS MUSICAIS";"2451";FALSE;"2006-2021";7
2006;"SUPERVISORES DA MONTAGEM METALMECANICA";"2451";FALSE;"2006-2021";172
2006;"SUPERVISORES DA PRODUCAO DE UTILIDADES";"2451";FALSE;"2006-2021";41
2006;"SUPERVISORES DE MANUTENCAO ELETRO-ELETRONICA INDUSTRIAL, COMERCIAL E RESIDENCIAL";"2451";FALSE;"2006-2021";11
2006;"SUPERVISORES DE MANUTENCAO ELETROMECANICA";"2451";FALSE;"2006-2021";50
2006;"SUPERVISORES DE MONTAGENS E INSTALACOES ELETROELETRONICAS";"2451";FALSE;"2006-2021";24
2006;"SUPERVISORES DE PRODUCAO EM INDUSTRIAS SIDERURGICAS";"2451";FALSE;"2006-2021";55
2006;"SUPERVISORES DE SERVICOS ADMINISTRATIVOS (EXCETO CONTABILIDADE, FINANCAS E CONTROLE)";"2451";FALSE;"2006-2021";157
2006;"SUPERVISORES DE SERVICOS FINANCEIROS, DE CAMBIO E DE CONTROLE";"2451";FALSE;"2006-2021";65
2006;"SUPERVISORES DE TRABALHADORES DE ATENDIMENTO AO PUBLICO";"2451";FALSE;"2006-2021";5
2006;"SUPERVISORES DE TRABALHADORES DE EMBALAGEM E ETIQUETAGEM";"2451";FALSE;"2006-2021";2
2006;"SUPERVISORES DE USINAGEM, CONFORMACAO E TRATAMENTO DE METAIS";"2451";FALSE;"2006-2021";757
2006;"SUPERVISORES DE VENDAS E DE PRESTACAO DE SERVICOS";"2451";FALSE;"2006-2021";40
2006;"SUPERVISORES DE VIDRARIA, CERAMICA E AFINS";"2451";FALSE;"2006-2021";7
2006;"SUPERVISORES DOS SERVICOS DE PROTECAO, SEGURANCA E OUTROS";"2451";FALSE;"2006-2021";4
2006;"SUPERVISORES EM SERVICOS DE REPARACAO E MANUTENCAO DE MAQUINAS E EQUIPAMENTOS INDUSTRIAIS, COMERCIAIS E RESIDENCIAIS";"2451";FALSE;"2006-2021";66
2006;"SUPERVISORES NA FABRICACAO DE MATERIAIS PARA CONSTRUCAO (VIDROS E CERAMICAS)";"2451";FALSE;"2006-2021";2
2006;"TECNICOS DE APOIO EM PESQUISA E DESENVOLVIMENTO";"2451";FALSE;"2006-2021";6
2006;"TECNICOS DE CONTROLE DA PRODUCAO";"2451";FALSE;"2006-2021";2666
2006;"TECNICOS DE LABORATORIO INDUSTRIAL";"2451";FALSE;"2006-2021";193
2006;"TECNICOS DE PLANEJAMENTO E CONTROLE DE PRODUCAO";"2451";FALSE;"2006-2021";429
2006;"TECNICOS DE VENDAS ESPECIALIZADAS";"2451";FALSE;"2006-2021";192
2006;"TECNICOS E AUXILIARES DE ENFERMAGEM";"2451";FALSE;"2006-2021";44
2006;"TECNICOS EM ADMINISTRACAO";"2451";FALSE;"2006-2021";25
2006;"TECNICOS EM CALIBRACAO E INSTRUMENTACAO";"2451";FALSE;"2006-2021";16
2006;"TECNICOS EM CONSTRUCAO CIVIL (EDIFICACOES)";"2451";FALSE;"2006-2021";8
2006;"TECNICOS EM CONTABILIDADE";"2451";FALSE;"2006-2021";61
2006;"TECNICOS EM CONTROLE AMBIENTAL, UTILIDADES E TRATAMENTO DE EFLUENTES";"2451";FALSE;"2006-2021";28
2006;"TECNICOS EM ELETRICIDADE E ELETROTECNICOS (COVALIDACAO 3131)";"2451";FALSE;"2006-2021";113
2006;"TECNICOS EM ELETROMECANICA";"2451";FALSE;"2006-2021";18
2006;"TECNICOS EM ELETRONICA";"2451";FALSE;"2006-2021";64
2006;"TECNICOS EM EQUIPAMENTOS MEDICOS E ODONTOLOGICOS";"2451";FALSE;"2006-2021";0
2006;"TECNICOS EM EXPORTACAO E IMPORTACAO";"2451";FALSE;"2006-2021";11
2006;"TECNICOS EM MECATRONICA";"2451";FALSE;"2006-2021";30
2006;"TECNICOS EM METALURGIA (ESTRUTURAS METALICAS)";"2451";FALSE;"2006-2021";50
2006;"TECNICOS EM OPERACAO DE APARELHOS DE CENOGRAF";"2451";FALSE;"2006-2021";29
2006;"TECNICOS EM OPERACAO DE APARELHOS DE SONORIZACAO";"2451";FALSE;"2006-2021";37
2006;"TECNICOS EM OPERACAO E MONITORACAO DE COMPUTADORES";"2451";FALSE;"2006-2021";38
2006;"TECNICOS EM PROGRAMACAO";"2451";FALSE;"2006-2021";72
2006;"TECNICOS EM SECRETARIADO, TAQUIGRAFOS E ESTENOTIPISTAS";"2451";FALSE;"2006-2021";39
2006;"TECNICOS EM SEGURANCA NO TRABALHO";"2451";FALSE;"2006-2021";241
2006;"TECNICOS EM SIDERURGIA";"2451";FALSE;"2006-2021";112
2006;"TECNICOS EM TRANSPORTES INTERMODAIS";"2451";FALSE;"2006-2021";21
2006;"TECNICOS EM TRANSPORTES RODOVIARIOS";"2451";FALSE;"2006-2021";9
2006;"TECNICOS MECANICOS (FERRAMENTAS)";"2451";FALSE;"2006-2021";34
2006;"TECNICOS MECANICOS NA FABRICACAO E MONTAGEM DE MAQUINAS, SISTEMAS E INSTRUMENTOS";"2451";FALSE;"2006-2021";187
2006;"TECNICOS MECANICOS NA MANUTENCAO DE MAQUINAS, SISTEMAS E INSTRUMENTOS";"2451";FALSE;"2006-2021";23
2006;"TECNICOS QUIMICOS";"2451";FALSE;"2006-2021";82
2006;"TELEFONISTAS";"2451";FALSE;"2006-2021";20
2006;"TINTUREIROS, LAVADEIROS E AFINS, À MAQUINA";"2451";FALSE;"2006-2021";2
2006;"TRABALHADORES DA EXTRACAO DE MINERAIS SOLIDOS";"2451";FALSE;"2006-2021";5
2006;"TRABALHADORES DA IMPRESSAO GRAFICA";"2451";FALSE;"2006-2021";6
2006;"TRABALHADORES DA MECANIZACAO AGROPECUARIA";"2451";FALSE;"2006-2021";10
2006;"TRABALHADORES DA PINTURA DE EQUIPAMENTOS, VEICULOS, ESTRUTURAS METALICAS E DE COMPOSITOS";"2451";FALSE;"2006-2021";320
2006;"TRABALHADORES DA PRE-IMPRESSAO GRAFICA";"2451";FALSE;"2006-2021";29
2006;"TRABALHADORES DA PREPARACAO DA CONFECCAO DE CALCADOS";"2451";FALSE;"2006-2021";4
2006;"TRABALHADORES DA PREPARACAO DA CONFECCAO DE ROUPAS";"2451";FALSE;"2006-2021";5
2006;"TRABALHADORES DA TRANSFORMACAO DE VIDROS PLANOS";"2451";FALSE;"2006-2021";15
2006;"TRABALHADORES DE ACABAMENTO, TINGIMENTO E ESTAMPARIA DAS INDUSTRIAS TEXTEIS";"2451";FALSE;"2006-2021";10
2006;"TRABALHADORES DE APOIO À AGRICULTURA";"2451";FALSE;"2006-2021";12
2006;"TRABALHADORES DE BENEFICIAMENTO DE MINERIOS";"2451";FALSE;"2006-2021";28
2006;"TRABALHADORES DE BENEFICIAMENTO DE PEDRAS ORNAMENTAIS";"2451";FALSE;"2006-2021";35
2006;"TRABALHADORES DE CALDEIRARIA E SERRALHERIA";"2451";FALSE;"2006-2021";710
2006;"TRABALHADORES DE CARGAS E DESCARGAS DE MERCADORIAS";"2451";FALSE;"2006-2021";40
2006;"TRABALHADORES DE EMBALAGEM E DE ETIQUETAGEM";"2451";FALSE;"2006-2021";110
2006;"TRABALHADORES DE ESTRUTURAS DE ALVENARIA";"2451";FALSE;"2006-2021";287
2006;"TRABALHADORES DE EXTRACAO DE MINERAIS SOLIDOS (OPERADORES DE MAQUINAS)";"2451";FALSE;"2006-2021";80
2006;"TRABALHADORES DE FORJAMENTO DE METAIS";"2451";FALSE;"2006-2021";190
2006;"TRABALHADORES DE FUNDICAO DE METAIS PUROS E DE LIGAS METALICAS";"2451";FALSE;"2006-2021";6826
2006;"TRABALHADORES DE INSTALACOES DE MATERIAIS ISOLANTES";"2451";FALSE;"2006-2021";7
2006;"TRABALHADORES DE INSTALACOES ELETRICAS";"2451";FALSE;"2006-2021";117
2006;"TRABALHADORES DE MANUTENCAO DE ROCADEIRAS, MOTOSERRAS E SIMILARES";"2451";FALSE;"2006-2021";24
2006;"TRABALHADORES DE MOLDAGEM DE METAIS E DE LIGAS METALICAS";"2451";FALSE;"2006-2021";6175
2006;"TRABALHADORES DE MONTAGEM DE ESTRUTURAS DE MADEIRA, METAL E COMPOSITOS EM OBRAS CIVIS";"2451";FALSE;"2006-2021";23
2006;"TRABALHADORES DE SOLDAGEM E CORTE DE METAIS E DE COMPOSITOS";"2451";FALSE;"2006-2021";1328
2006;"TRABALHADORES DE TRACAGEM E MONTAGEM DE ESTRUTURAS METALICAS E DE COMPOSITOS";"2451";FALSE;"2006-2021";218
2006;"TRABALHADORES DE TRATAMENTO DE SUPERFICIES DE METAIS E DE COMPOSITOS (TERMOQUIMICOS)";"2451";FALSE;"2006-2021";116
2006;"TRABALHADORES DE TRATAMENTO TERMICO DE METAIS E DE COMPOSITOS";"2451";FALSE;"2006-2021";176
2006;"TRABALHADORES DE TREFILACAO, ESTIRAMENTO E EXTRUSAO DE METAIS E DE COMPOSITOS";"2451";FALSE;"2006-2021";15
2006;"TRABALHADORES DO ACABAMENTO GRAFICO";"2451";FALSE;"2006-2021";9
2006;"TRABALHADORES DOS SERVICOS DOMESTICOS EM GERAL";"2451";FALSE;"2006-2021";33
2006;"TRABALHADORES ELEMENTARES DE SERVICOS DE MANUTENCAO VEICULAR";"2451";FALSE;"2006-2021";13
2006;"TRABALHADORES NA FABRICACAO E CONSERVACAO DE ALIMENTOS";"2451";FALSE;"2006-2021";2
2006;"TRABALHADORES NA OPERACAO DE MAQUINAS DE TERRAPLENAGEM E FUNDACOES";"2451";FALSE;"2006-2021";90
2006;"TRABALHADORES NOS SERVICOS DE ADMINISTRACAO DE EDIFICIOS";"2451";FALSE;"2006-2021";52
2006;"TRABALHADORES NOS SERVICOS DE MANUTENCAO E CONSERVACAO DE EDIFICIOS E LOGRADOUROS";"2451";FALSE;"2006-2021";351
2006;"TRABALHADORES OPERACIONAIS DE CONSERVACAO DE VIAS PERMANENTES (EXCETO TRILHOS)";"2451";FALSE;"2006-2021";102
2006;"TRABALHADORES POLIVALENTES DA CONFECCAO DE CALCADOS";"2451";FALSE;"2006-2021";4
2006;"TRABALHADORES POLIVALENTES DAS INDUSTRIAS DA CONFECCAO DE ROUPAS";"2451";FALSE;"2006-2021";9
2006;"Total";"2451";TRUE;"2006-2021";52858
2006;"VENDEDORES E DEMONSTRADORES EM LOJAS OU MERCADOS";"2451";FALSE;"2006-2021";169
2006;"VENDEDORES EM DOMICILIO";"2451";FALSE;"2006-2021";13
2006;"VIDREIROS E CERAMISTAS (ARTE E DECORACAO)";"2451";FALSE;"2006-2021";44
2006;"VIGILANTES E GUARDAS DE SEGURANCA";"2451";FALSE;"2006-2021";58
2006;"{ñ class}";"2451";FALSE;"2006-2021";2
2007;"ADMINISTRADORES DE EMPRESAS";"2451";FALSE;"2006-2021";32
2007;"ADVOGADOS";"2451";FALSE;"2006-2021";12
2007;"AFIADORES E POLIDORES DE METAIS";"2451";FALSE;"2006-2021";144
2007;"AGENTES DA SAUDE E DO MEIO AMBIENTE";"2451";FALSE;"2006-2021";2
2007;"AGENTES DE INSPECAO DE PESOS E MEDIDAS";"2451";FALSE;"2006-2021";24
2007;"AJUDANTES DE OBRAS CIVIS";"2451";FALSE;"2006-2021";190
2007;"AJUSTADORES MECANICOS POLIVALENTES";"2451";FALSE;"2006-2021";407
2007;"ALIMENTADORES DE LINHAS DE PRODUCAO";"2451";FALSE;"2006-2021";6516
2007;"ALMOXARIFES E ARMAZENISTAS";"2451";FALSE;"2006-2021";643
2007;"ANALISTAS DE SISTEMAS COMPUTACIONAIS";"2451";FALSE;"2006-2021";79
2007;"ARTESAOS DE METAIS PRECIOSOS E SEMI-PRECIOSOS";"2451";FALSE;"2006-2021";1
2007;"AUDITORES FISCAIS DO TRABALHO";"2451";FALSE;"2006-2021";15
2007;"AUXILIARES DE LABORATORIO DA SAUDE";"2451";FALSE;"2006-2021";20
2007;"BOMBEIROS E SALVA-VIDAS";"2451";FALSE;"2006-2021";12
2007;"CAIXAS E BILHETEIROS (EXCETO CAIXA DE BANCO)";"2451";FALSE;"2006-2021";5
2007;"CARVOEJADORES E AFINS";"2451";FALSE;"2006-2021";19
2007;"CATADORES DE SUCATA";"2451";FALSE;"2006-2021";236
2007;"CERAMISTAS (PREPARACAO E FABRICACAO)";"2451";FALSE;"2006-2021";72
2007;"COBRADORES E AFINS";"2451";FALSE;"2006-2021";6
2007;"COLORISTAS";"2451";FALSE;"2006-2021";24
2007;"COMPRADORES";"2451";FALSE;"2006-2021";184
2007;"CONFECCIONADORES DE ARTEFATOS DE MADEIRA, MOVEIS DE VIME E AFINS";"2451";FALSE;"2006-2021";0
2007;"CONSERVADORES DE VIAS PERMANENTES (TRILHOS)";"2451";FALSE;"2006-2021";15
2007;"CONTADORES E AUDITORES";"2451";FALSE;"2006-2021";111
2007;"CONTINUOS";"2451";FALSE;"2006-2021";58
2007;"COZINHEIROS";"2451";FALSE;"2006-2021";66
2007;"DESENHISTAS INDUSTRIAIS (DESIGNERS) , ESCULTORES, PINTORES E AFINS";"2451";FALSE;"2006-2021";24
2007;"DESENHISTAS PROJETISTAS DA MECANICA";"2451";FALSE;"2006-2021";56
2007;"DESENHISTAS TECNICOS DA MECANICA";"2451";FALSE;"2006-2021";10
2007;"DESENHISTAS TECNICOS DE PRODUTOS E SERVICOS DIVERSOS";"2451";FALSE;"2006-2021";7
2007;"DESENHISTAS TECNICOS, EM GERAL";"2451";FALSE;"2006-2021";64
2007;"DIRETORES ADMINISTRATIVOS E FINANCEIROS";"2451";FALSE;"2006-2021";39
2007;"DIRETORES DE MARKETING, COMERCIALIZACAO E VENDAS";"2451";FALSE;"2006-2021";13
